
 Morse potential parameters:
 De =  5.1007     eV
 alpha  =  2.1853    /Angst

 Morse potential parameters:
 De =  3.3717     eV
 alpha  =  2.2859    /Angst
 Warning:  17 bound levels for state # 2
  Beta:   2.18524479  2.28588372 /Angst
  K:      44.0259126  34.2185129
  Re:     0.970000029  1.01199996 Angst
 Nmax = 19 16
        8 ->  8 ,  27292.25 ,  6.05690E-02 ,  366.40     ,  1.23131E+12
        8 ->  9 ,  28798.95 ,  1.01637E-02 ,  347.23     ,  2.42763E+11
        8 -> 10 ,  30119.85 ,  6.46442E-02 ,  332.01     ,  1.76640E+12
        8 -> 11 ,  31254.95 ,  7.88419E-02 ,  319.95     ,  2.40721E+12
        8 -> 12 ,  32204.25 ,  6.41318E-02 ,  310.52     ,  2.14197E+12
        8 -> 13 ,  32967.75 ,  4.40302E-02 ,  303.33     ,  1.57768E+12
        8 -> 14 ,  33545.45 ,  2.73110E-02 ,  298.10     ,  1.03095E+12
        8 -> 15 ,  33937.35 ,  1.48558E-02 ,  294.66     ,  5.80672E+11
        8 -> 16 ,  34143.45 ,  5.23154E-03 ,  292.88     ,  2.08234E+11
 WARNING: SUM of FCFs = 0.90722     for v"=  8
        9 ->  0 ,   6340.25 ,  8.52575E-13 ,  1577.2     ,  0.21730    
        9 ->  1 ,   9333.35 ,  2.89017E-11 ,  1071.4     ,   23.498    
        9 ->  2 ,  12140.65 ,  4.54096E-10 ,  823.68     ,   812.59    
        9 ->  3 ,  14762.15 ,  4.21837E-09 ,  677.41     ,   13570.    
        9 ->  4 ,  17197.85 ,  5.56861E-10 ,  581.47     ,   2832.5    
        9 ->  5 ,  19447.75 ,  2.12871E-04 ,  514.20     ,  1.56576E+09
        9 ->  6 ,  21511.85 ,  2.49810E-02 ,  464.86     ,  2.48681E+11
        9 ->  7 ,  23390.15 ,  0.29935     ,  427.53     ,  3.83070E+12
        9 ->  8 ,  25082.65 ,  0.18955     ,  398.68     ,  2.99121E+12
        9 ->  9 ,  26589.35 ,  0.11650     ,  376.09     ,  2.19001E+12
        9 -> 10 ,  27910.25 ,  3.37238E-03 ,  358.29     ,  7.33209E+10
        9 -> 11 ,  29045.35 ,  1.48165E-02 ,  344.29     ,  3.63058E+11
        9 -> 12 ,  29994.65 ,  3.76669E-02 ,  333.39     ,  1.01646E+12
        9 -> 13 ,  30758.15 ,  4.13245E-02 ,  325.12     ,  1.20251E+12
        9 -> 14 ,  31335.85 ,  3.29184E-02 ,  319.12     ,  1.01289E+12
        9 -> 15 ,  31727.75 ,  2.05713E-02 ,  315.18     ,  6.57020E+11
        9 -> 16 ,  31933.85 ,  7.73552E-03 ,  313.15     ,  2.51909E+11
 WARNING: SUM of FCFs = 0.78900     for v"=  9
       10 ->  0 ,   4300.45 ,  2.13463E-13 ,  2325.3     ,  1.69771E-02
       10 ->  1 ,   7293.55 ,  7.45045E-12 ,  1371.1     ,   2.8907    
       10 ->  2 ,  10100.85 ,  1.20094E-10 ,  990.02     ,   123.76    
       10 ->  3 ,  12722.35 ,  1.19607E-09 ,  786.02     ,   2463.0    
       10 ->  4 ,  15158.05 ,  7.49310E-09 ,  659.72     ,   26097.    
       10 ->  5 ,  17407.95 ,  2.01713E-08 ,  574.45     ,  1.06408E+05
       10 ->  6 ,  19472.05 ,  5.86499E-04 ,  513.56     ,  4.33014E+09
       10 ->  7 ,  21350.35 ,  4.75018E-02 ,  468.38     ,  4.62302E+11
       10 ->  8 ,  23042.85 ,  0.36469     ,  433.97     ,  4.46198E+12
       10 ->  9 ,  24549.55 ,  8.00104E-02 ,  407.34     ,  1.18380E+12
       10 -> 10 ,  25870.45 ,  0.13869     ,  386.54     ,  2.40128E+12
       10 -> 11 ,  27005.55 ,  3.71238E-02 ,  370.29     ,  7.31157E+11
       10 -> 12 ,  27954.85 ,  8.32027E-04 ,  357.72     ,  1.81764E+10
       10 -> 13 ,  28718.35 ,  4.13245E-03 ,  348.21     ,  9.78782E+10
       10 -> 14 ,  29296.05 ,  9.97330E-03 ,  341.34     ,  2.50764E+11
       10 -> 15 ,  29687.95 ,  9.45530E-03 ,  336.84     ,  2.47409E+11
       10 -> 16 ,  29894.05 ,  4.20880E-03 ,  334.51     ,  1.12438E+11
 WARNING: SUM of FCFs = 0.69720     for v"= 10
       11 ->  0 ,   2430.45 ,  5.92223E-14 ,  4114.5     ,  8.50247E-04
