
 Morse potential parameters:
 De =  10.981     eV
 alpha  =  2.3256    /Angst

 Morse potential parameters:
 De =  3.6827     eV
 alpha  =  2.8098    /Angst
  Beta:   2.32562416  2.80981623 /Angst
  K:      163.266371  78.257731
  Re:     1.12829995  1.23500001 Angst
 Nmax = 19 19
        4 -> 17 ,  76208.03 ,  3.71461E-02 ,  131.22     ,  1.64405E+13
        4 -> 18 ,  77027.83 ,  3.00067E-02 ,  129.82     ,  1.37139E+13
        4 -> 19 ,  77808.83 ,  2.34482E-02 ,  128.52     ,  1.10458E+13
 WARNING: SUM of FCFs = 0.92613     for v"=  4
        5 ->  0 ,  54298.12 ,  3.61829E-02 ,  184.17     ,  5.79240E+12
        5 ->  1 ,  55777.52 ,  0.18683     ,  179.28     ,  3.24202E+13
        5 ->  2 ,  57218.12 ,  5.11500E-02 ,  174.77     ,  9.58179E+12
        5 ->  3 ,  58619.92 ,  8.96524E-02 ,  170.59     ,  1.80592E+13
        5 ->  4 ,  59982.92 ,  2.70393E-03 ,  166.71     ,  5.83550E+11
        5 ->  5 ,  61307.12 ,  7.63043E-02 ,  163.11     ,  1.75825E+13
        5 ->  6 ,  62592.52 ,  5.18568E-02 ,  159.76     ,  1.27166E+13
        5 ->  7 ,  63839.12 ,  1.38013E-03 ,  156.64     ,  3.59072E+11
        5 ->  8 ,  65046.92 ,  1.97968E-02 ,  153.74     ,  5.44848E+12
        5 ->  9 ,  66215.92 ,  5.29832E-02 ,  151.02     ,  1.53824E+13
        5 -> 10 ,  67346.12 ,  5.19204E-02 ,  148.49     ,  1.58590E+13
        5 -> 11 ,  68437.52 ,  2.70624E-02 ,  146.12     ,  8.67461E+12
        5 -> 12 ,  69490.12 ,  5.69550E-03 ,  143.91     ,  1.91118E+12
        5 -> 13 ,  70503.92 ,  1.69145E-04 ,  141.84     ,  5.92786E+10
        5 -> 14 ,  71478.92 ,  7.45941E-03 ,  139.90     ,  2.72420E+12
        5 -> 15 ,  72415.12 ,  1.94208E-02 ,  138.09     ,  7.37486E+12
        5 -> 16 ,  73312.52 ,  2.97421E-02 ,  136.40     ,  1.17194E+13
        5 -> 17 ,  74171.12 ,  3.56959E-02 ,  134.82     ,  1.45654E+13
        5 -> 18 ,  74990.92 ,  3.72045E-02 ,  133.35     ,  1.56899E+13
        5 -> 19 ,  75771.92 ,  3.54167E-02 ,  131.98     ,  1.54075E+13
 WARNING: SUM of FCFs = 0.81862     for v"=  5
        6 ->  0 ,  52287.79 ,  1.07153E-02 ,  191.25     ,  1.53181E+12
        6 ->  1 ,  53767.19 ,  0.11112     ,  185.99     ,  1.72727E+13
        6 ->  2 ,  55207.79 ,  0.15987     ,  181.13     ,  2.69013E+13
        6 ->  3 ,  56609.59 ,  1.97732E-03 ,  176.65     ,  3.58713E+11
        6 ->  4 ,  57972.59 ,  9.24527E-02 ,  172.50     ,  1.80131E+13
        6 ->  5 ,  59296.79 ,  3.19543E-02 ,  168.64     ,  6.66229E+12
        6 ->  6 ,  60582.19 ,  1.21661E-02 ,  165.07     ,  2.70513E+12
        6 ->  7 ,  61828.79 ,  6.54370E-02 ,  161.74     ,  1.54666E+13
        6 ->  8 ,  63036.59 ,  4.18025E-02 ,  158.64     ,  1.04708E+13
        6 ->  9 ,  64205.59 ,  2.52871E-03 ,  155.75     ,  6.69296E+11
        6 -> 10 ,  65335.79 ,  1.03312E-02 ,  153.06     ,  2.88141E+12
        6 -> 11 ,  66427.19 ,  3.75733E-02 ,  150.54     ,  1.10133E+13
        6 -> 12 ,  67479.79 ,  4.66472E-02 ,  148.19     ,  1.43333E+13
        6 -> 13 ,  68493.59 ,  3.39240E-02 ,  146.00     ,  1.09008E+13
        6 -> 14 ,  69468.59 ,  1.49244E-02 ,  143.95     ,  5.00338E+12
        6 -> 15 ,  70404.79 ,  2.55831E-03 ,  142.04     ,  8.92813E+11
        6 -> 16 ,  71302.19 ,  2.78258E-04 ,  140.25     ,  1.00869E+11
        6 -> 17 ,  72160.79 ,  5.22540E-03 ,  138.58     ,  1.96347E+12
        6 -> 18 ,  72980.59 ,  1.29402E-02 ,  137.02     ,  5.02993E+12
